"","Setting","rep","alpha","beta","gamma","y.mean","Truth","Unadjusted","PSReg","PSS","IPW","IPW2"
"result.4",8,4,-1,8,-4.15,0.399260918175074,-0.199661578885506,-0.119146074937282,-0.132441014505981,-0.131850167003014,-0.162998597872804,-0.13288300563817
"result.5",8,5,-1,8,-4.15,0.396115815027533,-0.199661578885506,-0.11829269847888,-0.130384788298608,-0.130115914731146,-0.160588146500384,-0.130669698657612
"result.6",8,6,-1,8,-4.15,0.397508994716366,-0.199661578885506,-0.114331501222707,-0.12645481675237,-0.125899440239081,-0.156685586491554,-0.126742777371101
"result.7",8,7,-1,8,-4.15,0.398034920048901,-0.199661578885506,-0.115287661047751,-0.127464559720367,-0.127500377448849,-0.158027442264171,-0.127990173368287
"result.8",8,8,-1,8,-4.15,0.397536858310143,-0.199661578885506,-0.115396134503578,-0.125811686976313,-0.125755011992008,-0.155954115155556,-0.125967194127801
"result.9",8,9,-1,8,-4.15,0.397623932040695,-0.199661578885506,-0.117088632614247,-0.129752378142077,-0.129182468868722,-0.160165419918758,-0.130182479660207
"result.10",8,10,-1,8,-4.15,0.397153733895714,-0.199661578885506,-0.116026551806257,-0.129469312246089,-0.129066344981116,-0.160075368869042,-0.130072080054506
"result.11",8,11,-1,8,-4.15,0.398034920048901,-0.199661578885506,-0.116600833730256,-0.12957353712801,-0.129438782443291,-0.160060196023113,-0.130028935380229
"result.12",8,12,-1,8,-4.15,0.397770215908022,-0.199661578885506,-0.116014304471217,-0.128088785065938,-0.128066632427804,-0.158344933715573,-0.128292428915192
"result.13",8,13,-1,8,-4.15,0.396937791043944,-0.199661578885506,-0.115556890519454,-0.12745528901563,-0.126937691237337,-0.157730814278335,-0.127818862686089
"result.14",8,14,-1,8,-4.15,0.396864649110281,-0.199661578885506,-0.115416513366485,-0.127898931621636,-0.127517003865735,-0.158100725812091,-0.128171408713732
"result.15",8,15,-1,8,-4.15,0.397700556923581,-0.199661578885506,-0.114819563095241,-0.127439846725577,-0.127370771883588,-0.157591551239779,-0.127523143626638
"result.16",8,16,-1,8,-4.15,0.398153340322451,-0.199661578885506,-0.112813421492145,-0.12496479168358,-0.124816054590385,-0.15536577250754,-0.125331970867239
"result.17",8,17,-1,8,-4.15,0.398693197451874,-0.199661578885506,-0.119275190244559,-0.132706021847583,-0.132335108634289,-0.16320078566758,-0.13307530568096
"result.18",8,18,-1,8,-4.15,0.39801750530279,-0.199661578885506,-0.115851618396785,-0.129603680998534,-0.129372123910472,-0.160020834422147,-0.129973405556653
"result.19",8,19,-1,8,-4.15,0.398473771650883,-0.199661578885506,-0.114369713774119,-0.126934928369912,-0.1267717148098,-0.157240444531544,-0.127169656787473
"result.20",8,20,-1,8,-4.15,0.398776788233204,-0.199661578885506,-0.11322100162102,-0.126381796953214,-0.125820377591576,-0.156922706778307,-0.126811116111187
"result.21",8,21,-1,8,-4.15,0.397801562451021,-0.199661578885506,-0.119922181810133,-0.133823492561962,-0.13346854022789,-0.164136542044865,-0.134114948917765
"result.22",8,22,-1,8,-4.15,0.397261705321598,-0.199661578885506,-0.117637419781858,-0.130817943286086,-0.130531467944065,-0.161146337632271,-0.131178915148027
"result.23",8,23,-1,8,-4.15,0.397672693329804,-0.199661578885506,-0.117736357628347,-0.131025586605056,-0.130633086049714,-0.161192780934197,-0.131171770902252
"result.24",8,24,-1,8,-4.15,0.398313555986667,-0.199661578885506,-0.117174852665713,-0.130582026650793,-0.130070552216904,-0.161144670108543,-0.131075727938886
"result.25",8,25,-1,8,-4.15,0.398874310811423,-0.199661578885506,-0.118441999774581,-0.130520491503233,-0.130552580432676,-0.16099055459254,-0.130870575524596
"result.26",8,26,-1,8,-4.15,0.396478041746629,-0.199661578885506,-0.118093159365127,-0.131045942826768,-0.130859041188422,-0.161051834042112,-0.131116212939193
"result.27",8,27,-1,8,-4.15,0.396582530223292,-0.199661578885506,-0.114346197294908,-0.12819178119551,-0.127791077282456,-0.158316289172659,-0.128421620968118
"result.28",8,28,-1,8,-4.15,0.397491579970256,-0.199661578885506,-0.116781398062573,-0.129846220961524,-0.129607556981488,-0.160227735511262,-0.130250266408128
"result.29",8,29,-1,8,-4.15,0.397244290575488,-0.199661578885506,-0.115295633322796,-0.127217302141909,-0.126945993011368,-0.157518653671103,-0.127581789007495
"result.30",8,30,-1,8,-4.15,0.398776788233204,-0.199661578885506,-0.117579617333164,-0.129979458324176,-0.129567381244141,-0.160262959853643,-0.130179395023905
"result.31",8,31,-1,8,-4.15,0.397352262001372,-0.199661578885506,-0.114363975466313,-0.127278757768114,-0.127050929951525,-0.15756375613983,-0.12764113308347
"result.32",8,32,-1,8,-4.15,0.397846840790908,-0.199661578885506,-0.116692888526769,-0.128597237884495,-0.128352076580723,-0.158842032638768,-0.128776394322752
"result.33",8,33,-1,8,-4.15,0.398550396533769,-0.199661578885506,-0.119001785799342,-0.130960003569442,-0.130589571981057,-0.160996719329373,-0.13094508184812
"result.34",8,34,-1,8,-4.15,0.397895602080017,-0.199661578885506,-0.116027440858364,-0.129069191565806,-0.12876458151068,-0.159201152599087,-0.129161662671283
"result.35",8,35,-1,8,-4.15,0.398491186396993,-0.199661578885506,-0.11379178650293,-0.126929143370223,-0.126459195504509,-0.157012098770134,-0.12697592564087
"result.36",8,36,-1,8,-4.15,0.396655672156956,-0.199661578885506,-0.120046603465291,-0.133575992269627,-0.133032759105883,-0.163983625482958,-0.134009064100702
"result.37",8,37,-1,8,-4.15,0.398825549522314,-0.199661578885506,-0.115964214958266,-0.129251435369525,-0.129181472892576,-0.159713879054323,-0.129610476972437
"result.38",8,38,-1,8,-4.15,0.398076715439566,-0.199661578885506,-0.114048716771733,-0.12683179124035,-0.126646038020193,-0.157013738706244,-0.127005930108932
"result.39",8,39,-1,8,-4.15,0.397815494247909,-0.199661578885506,-0.116263521804276,-0.129048173391724,-0.128563714860404,-0.159531205420803,-0.129535274952245
"result.40",8,40,-1,8,-4.15,0.397557756005475,-0.199661578885506,-0.117773210667669,-0.129958376049616,-0.129705864409754,-0.160571884203329,-0.130592746478432
"result.41",8,41,-1,8,-4.15,0.398703646299541,-0.199661578885506,-0.115315812012741,-0.127962354839766,-0.12775141595958,-0.158431564134309,-0.128330008541304
"result.42",8,42,-1,8,-4.15,0.397773698857244,-0.199661578885506,-0.113996015619562,-0.126814440978839,-0.126425045341065,-0.15742592277205,-0.127441425239891
"result.43",8,43,-1,8,-4.15,0.396516354188072,-0.199661578885506,-0.117657120713339,-0.129887781359949,-0.129652162594977,-0.160294571882034,-0.130339669284074
"result.44",8,44,-1,8,-4.15,0.39843545920944,-0.199661578885506,-0.116146864952721,-0.128471602568538,-0.128116892568064,-0.15910625966422,-0.129040689519441
"result.45",8,45,-1,8,-4.15,0.397919982724572,-0.199661578885506,-0.117727340697613,-0.130531857880869,-0.130347575944987,-0.160759393338859,-0.130725740924629
"result.46",8,46,-1,8,-4.15,0.39883599836998,-0.199661578885506,-0.114673091857922,-0.126435125497407,-0.126196446138783,-0.157187316326596,-0.127075606301628
"result.47",8,47,-1,8,-4.15,0.396697467547621,-0.199661578885506,-0.115538697405165,-0.127869452497161,-0.127629980374054,-0.158068891618106,-0.128135232667858
"result.48",8,48,-1,8,-4.15,0.39858522602599,-0.199661578885506,-0.108569902946502,-0.12046379447582,-0.12032945812017,-0.151068458987191,-0.121058251843045
"result.49",8,49,-1,8,-4.15,0.396892512704057,-0.199661578885506,-0.11581059038395,-0.12836985391373,-0.127989178666714,-0.158786827353332,-0.128812455629818
"result.50",8,50,-1,8,-4.15,0.397777181806466,-0.199661578885506,-0.117356146797316,-0.130113506676215,-0.129667413719939,-0.160616373197485,-0.13057711089372
"result.51",8,51,-1,8,-4.15,0.398982282237307,-0.199661578885506,-0.115847921181735,-0.12842672810689,-0.128140562153419,-0.158993862654673,-0.128844025874643
"result.52",8,52,-1,8,-4.15,0.399442031534622,-0.199661578885506,-0.11333959218037,-0.126123754856517,-0.125733349463232,-0.156535456023601,-0.126409342178223
"result.53",8,53,-1,8,-4.15,0.398491186396993,-0.199661578885506,-0.118178342059384,-0.131005846393474,-0.130642927205417,-0.161853777678873,-0.131762522046096
"result.54",8,54,-1,8,-4.15,0.398620055518211,-0.199661578885506,-0.117458422433073,-0.129732405670321,-0.12959204445634,-0.160288965994035,-0.13016254502321
"result.55",8,55,-1,8,-4.15,0.397226875829377,-0.199661578885506,-0.116767635611861,-0.129336671656417,-0.129217667255659,-0.159672332682253,-0.129714028741297
"result.56",8,56,-1,8,-4.15,0.397895602080017,-0.199661578885506,-0.116250959612833,-0.129251573212571,-0.128983810873759,-0.159704183760173,-0.129671194197338
"result.57",8,57,-1,8,-4.15,0.397637863837583,-0.199661578885506,-0.114156408560414,-0.126752471581343,-0.126542081637079,-0.157184237000108,-0.127151762310533
"result.58",8,58,-1,8,-4.15,0.398066266591899,-0.199661578885506,-0.11742135827307,-0.12855529849267,-0.128433277281968,-0.158655716987581,-0.128616513417049
"result.59",8,59,-1,8,-4.15,0.397843357841686,-0.199661578885506,-0.115679704270939,-0.128048714764693,-0.127443296388471,-0.158328810710443,-0.128307600784737
"result.60",8,60,-1,8,-4.15,0.398146374424007,-0.199661578885506,-0.117436735925936,-0.129825610549495,-0.129599331374416,-0.160119089375274,-0.1301093088874
"result.61",8,61,-1,8,-4.15,0.398080198388788,-0.199661578885506,-0.117590456937493,-0.128722589921151,-0.128543821859331,-0.159119984663115,-0.129049953905043
"result.62",8,62,-1,8,-4.15,0.398731509893317,-0.199661578885506,-0.116478234748692,-0.12871349372641,-0.128571870453414,-0.159393460115098,-0.129312051551261
"result.63",8,63,-1,8,-4.15,0.39733136430604,-0.199661578885506,-0.119237288900309,-0.13166031623899,-0.131392681931576,-0.161864914121898,-0.131835254686099
"result.64",8,64,-1,8,-4.15,0.396976103485387,-0.199661578885506,-0.118571422639781,-0.13056047875106,-0.129984654103166,-0.161062911025411,-0.131079866371271
"result.65",8,65,-1,8,-4.15,0.397892119130795,-0.199661578885506,-0.115712752710249,-0.12698690671049,-0.127086064164631,-0.157498783759753,-0.127456524536515
"result.66",8,66,-1,8,-4.15,0.398358834326554,-0.199661578885506,-0.117172611399994,-0.130197054273223,-0.130119467756602,-0.160830593383885,-0.13077219996745
"result.67",8,67,-1,8,-4.15,0.398247379951448,-0.199661578885506,-0.117524152587431,-0.129367041322689,-0.129261169887473,-0.159670253199949,-0.129623771688342
"result.68",8,68,-1,8,-4.15,0.397352262001372,-0.199661578885506,-0.115886696981133,-0.127295598019257,-0.127033906213405,-0.157483625007487,-0.127476271065089
"result.69",8,69,-1,8,-4.15,0.398118510830231,-0.199661578885506,-0.11836980151313,-0.13236726365881,-0.131688570841749,-0.162570204441919,-0.132523233553652
"result.70",8,70,-1,8,-4.15,0.397899085029239,-0.199661578885506,-0.116761226671108,-0.128428748539494,-0.128134505592777,-0.158780059799825,-0.128793958640571
"result.71",8,71,-1,8,-4.15,0.398080198388788,-0.199661578885506,-0.117199299117173,-0.129031922872971,-0.128826635010194,-0.159292554645231,-0.129252601417296
"result.72",8,72,-1,8,-4.15,0.398118510830231,-0.199661578885506,-0.115505967471497,-0.127352309410572,-0.12718674688069,-0.157770337234119,-0.12766879591368
"result.73",8,73,-1,8,-4.15,0.396641740360067,-0.199661578885506,-0.116021806286278,-0.127546200171176,-0.127389070446634,-0.157621642046145,-0.127712990726036
"result.74",8,74,-1,8,-4.15,0.396885546805613,-0.199661578885506,-0.117975198518582,-0.130059571840132,-0.129681487749428,-0.160392358865028,-0.130433031917839
"result.75",8,75,-1,8,-4.15,0.396819370770394,-0.199661578885506,-0.118282588673837,-0.130867827850924,-0.130720736686699,-0.160841582595954,-0.130884379530974
"result.76",8,76,-1,8,-4.15,0.397167665692602,-0.199661578885506,-0.113457545728436,-0.126184383575253,-0.125493623760621,-0.15667729222649,-0.126752796959007
"result.77",8,77,-1,8,-4.15,0.39701441592683,-0.199661578885506,-0.115718587455297,-0.12756679766057,-0.127388970200516,-0.157765644159749,-0.127824852518978
"result.78",8,78,-1,8,-4.15,0.39868623155343,-0.199661578885506,-0.116522385780874,-0.128738733383591,-0.128382030696581,-0.159013311362314,-0.128951967784996
"result.79",8,79,-1,8,-4.15,0.39726518827082,-0.199661578885506,-0.115451491864351,-0.12838777840011,-0.127686551016106,-0.158655814024568,-0.128719304025938
"result.80",8,80,-1,8,-4.15,0.398174238017784,-0.199661578885506,-0.117774933254783,-0.129896880187845,-0.129872432442136,-0.160356902895734,-0.130254168049944
"result.81",8,81,-1,8,-4.15,0.399630110792615,-0.199661578885506,-0.116320920257805,-0.127363853241254,-0.127039477037202,-0.15781038856299,-0.127703263087807
"result.82",8,82,-1,8,-4.15,0.397613483193029,-0.199661578885506,-0.114649786499391,-0.126345622639486,-0.126186973842717,-0.156848617082275,-0.126814128443468
"result.83",8,83,-1,8,-4.15,0.398975316338863,-0.199661578885506,-0.118459566825305,-0.131743652455252,-0.131579419680565,-0.162141245467335,-0.131995582576554
"result.84",8,84,-1,8,-4.15,0.397808528349465,-0.199661578885506,-0.114041574382455,-0.126661646103107,-0.126248965263043,-0.157322518300464,-0.127333604652548
"result.85",8,85,-1,8,-4.15,0.398034920048901,-0.199661578885506,-0.116293495442861,-0.128401499726879,-0.128114653203012,-0.158912533421982,-0.128914765359219
"result.86",8,86,-1,8,-4.15,0.39709800670816,-0.199661578885506,-0.11884263768714,-0.131371265494917,-0.13091528402751,-0.16210207537946,-0.132131510355666
"result.87",8,87,-1,8,-4.15,0.397693591025136,-0.199661578885506,-0.115964366912608,-0.127684267464687,-0.127626383037008,-0.157928196549931,-0.127917747901873
"result.88",8,88,-1,8,-4.15,0.398825549522314,-0.199661578885506,-0.117654575538938,-0.130306667561225,-0.129818359153682,-0.161080504422129,-0.130930758151156
"result.89",8,89,-1,8,-4.15,0.397700556923581,-0.199661578885506,-0.116230525232826,-0.1282338884835,-0.127987557099982,-0.158553442511779,-0.128548746813459
"result.90",8,90,-1,8,-4.15,0.397634380888361,-0.199661578885506,-0.114358607532009,-0.126540997664028,-0.126101942996901,-0.157011013092078,-0.127028889599066
"result.91",8,91,-1,8,-4.15,0.399947059171824,-0.199661578885506,-0.117017697427646,-0.129265808163631,-0.128853534890964,-0.159657123968039,-0.129526741556804
"result.92",8,92,-1,8,-4.15,0.39709800670816,-0.199661578885506,-0.118367660333893,-0.131332716618458,-0.130893567220227,-0.161512524174578,-0.131570960505247
"result.93",8,93,-1,8,-4.15,0.396704433446065,-0.199661578885506,-0.115329878372137,-0.128045043463478,-0.127809007022728,-0.158207968179012,-0.12829680806892
"result.94",8,94,-1,8,-4.15,0.397930431572238,-0.199661578885506,-0.116142849232028,-0.129664318178784,-0.129221818490688,-0.16018308357301,-0.130126106216508
"result.95",8,95,-1,8,-4.15,0.397839874892464,-0.199661578885506,-0.116398790362243,-0.128882786528965,-0.128633391437611,-0.159168810022727,-0.129160874922883
"result.96",8,96,-1,8,-4.15,0.396380519168411,-0.199661578885506,-0.118152791785895,-0.129779397067876,-0.129439297868932,-0.159989507205374,-0.13007641935647
"result.97",8,97,-1,8,-4.15,0.399041492374083,-0.199661578885506,-0.117956597759889,-0.12974644489874,-0.129673057772147,-0.159806286055829,-0.129708214461126
"result.98",8,98,-1,8,-4.15,0.397376642645927,-0.199661578885506,-0.114527183868588,-0.127014064396822,-0.126605779594069,-0.157374431769375,-0.127391932352172
"result.99",8,99,-1,8,-4.15,0.397690108075914,-0.199661578885506,-0.116334204950054,-0.129112877274516,-0.128747388946465,-0.1596788697864,-0.12968914520092
"result.100",8,100,-1,8,-4.15,0.39726518827082,-0.199661578885506,-0.117477130576726,-0.130341562807532,-0.12992098070673,-0.160623979118135,-0.130630392099948
"result.1",9,1,-1,9,-4.45,0.44352571983853,-0.199062049300135,-0.109317730109186,-0.123737088322386,-0.12325935500024,-0.157308438378217,-0.123991358785763
"result.2",9,2,-1,9,-4.45,0.445194052515908,-0.199062049300135,-0.108284118771828,-0.121972996581015,-0.122103923416346,-0.155276621085371,-0.121936084748308
"result.3",9,3,-1,9,-4.45,0.444211860835281,-0.199062049300135,-0.111506058545232,-0.125635851620475,-0.124958895828313,-0.159455764920267,-0.126175091123603
"result.4",9,4,-1,9,-4.45,0.442884857181667,-0.199062049300135,-0.109013099898254,-0.121696800750863,-0.12157015913474,-0.155094885768302,-0.121897104327787
"result.5",9,5,-1,9,-4.45,0.443560549330751,-0.199062049300135,-0.106247996231668,-0.119329538511712,-0.118895075508792,-0.152947885256116,-0.119723999412002
"result.6",9,6,-1,9,-4.45,0.4437416626903,-0.199062049300135,-0.107929391749466,-0.121587793385989,-0.121504041441455,-0.15548744125733,-0.12222235735941
"result.7",9,7,-1,9,-4.45,0.443633691264415,-0.199062049300135,-0.107226568713895,-0.119288693442994,-0.119149152840413,-0.152631805617453,-0.11939199265484
"result.8",9,8,-1,9,-4.45,0.443201805560877,-0.199062049300135,-0.107516599289868,-0.12054269181278,-0.120076317422683,-0.154253221156648,-0.121039881940244
"result.9",9,9,-1,9,-4.45,0.442985862709108,-0.199062049300135,-0.107186637224608,-0.122184832522816,-0.121715637318094,-0.156098016440684,-0.122857698969754
"result.10",9,10,-1,9,-4.45,0.444636780640375,-0.199062049300135,-0.106479494559662,-0.120235458333375,-0.120039140448782,-0.153969559976953,-0.120658581230042
"result.11",9,11,-1,9,-4.45,0.44302417515055,-0.199062049300135,-0.107546884135616,-0.120597937384509,-0.120722474486712,-0.15398558245523,-0.120732462311996
"result.12",9,12,-1,9,-4.45,0.442097710657476,-0.199062049300135,-0.107757159117977,-0.121461106115879,-0.120858241321388,-0.15506167283812,-0.121969111637374
"result.13",9,13,-1,9,-4.45,0.443031141048995,-0.199062049300135,-0.10779907253368,-0.121254746144443,-0.120836680938603,-0.154848821691627,-0.12165129721507
"result.14",9,14,-1,9,-4.45,0.443184390814766,-0.199062049300135,-0.108248195704755,-0.121317059858912,-0.121289662376468,-0.154770348509094,-0.121460806381775
"result.15",9,15,-1,9,-4.45,0.443853117065406,-0.199062049300135,-0.106111008735827,-0.118721614080449,-0.118801171346646,-0.152427597677179,-0.119128391811159
"result.16",9,16,-1,9,-4.45,0.443421231361868,-0.199062049300135,-0.11236619607169,-0.127020361317884,-0.126605072130625,-0.160712137597065,-0.127425459179674
"result.17",9,17,-1,9,-4.45,0.443720764994967,-0.199062049300135,-0.10738237538759,-0.121866533544984,-0.121429662779266,-0.155471673020967,-0.122205679664703
"result.18",9,18,-1,9,-4.45,0.444379042397941,-0.199062049300135,-0.105949574788526,-0.120065005283749,-0.119827236267274,-0.153692914241637,-0.120392278262862
"result.19",9,19,-1,9,-4.45,0.443661554858192,-0.199062049300135,-0.104868571066961,-0.119341757324379,-0.118911602620538,-0.153113252811983,-0.119851030357028
"result.20",9,20,-1,9,-4.45,0.443929741948292,-0.199062049300135,-0.113076057760819,-0.127671773292781,-0.127278886536426,-0.161061383907264,-0.12773905848068
"result.21",9,21,-1,9,-4.45,0.443226186205431,-0.199062049300135,-0.110166453835611,-0.123999490093211,-0.123479214073637,-0.157564173808577,-0.124342581939781
"result.22",9,22,-1,9,-4.45,0.44307293643966,-0.199062049300135,-0.109870999808233,-0.123426597922865,-0.123112220776449,-0.156723700480802,-0.123502864799957
"result.23",9,23,-1,9,-4.45,0.444034230424955,-0.199062049300135,-0.10890999802597,-0.122652429616241,-0.122167125399396,-0.156498093870512,-0.123220151089658
"result.24",9,24,-1,9,-4.45,0.444399940093273,-0.199062049300135,-0.112154409622897,-0.12564761360738,-0.125501036220124,-0.159361460318838,-0.125996208618414
"result.25",9,25,-1,9,-4.45,0.442393761341353,-0.199062049300135,-0.108326017590572,-0.122116663589577,-0.121760265550206,-0.155433353578848,-0.122272922200212
"result.26",9,26,-1,9,-4.45,0.442567908802458,-0.199062049300135,-0.106178924638803,-0.120989932538605,-0.120473619467297,-0.15430540883318,-0.121171357713234
"result.27",9,27,-1,9,-4.45,0.44283957884178,-0.199062049300135,-0.108177145834713,-0.121702115534734,-0.121439952395997,-0.155211450127819,-0.122045452155334
"result.28",9,28,-1,9,-4.45,0.443264498646874,-0.199062049300135,-0.106880551064344,-0.12045464529988,-0.120306807138716,-0.153942781856511,-0.120743633864521
"result.29",9,29,-1,9,-4.45,0.445051251597803,-0.199062049300135,-0.108834939733715,-0.122302667987548,-0.122070215950964,-0.155856017155066,-0.122498702661131
"result.30",9,30,-1,9,-4.45,0.443466509701755,-0.199062049300135,-0.10512753513004,-0.118551901893262,-0.118269973297156,-0.152302042312285,-0.119117399825616
"result.31",9,31,-1,9,-4.45,0.443107765931881,-0.199062049300135,-0.108673235499393,-0.12140896559126,-0.1210511675959,-0.154837190755976,-0.121576588904702
"result.32",9,32,-1,9,-4.45,0.444904967730475,-0.199062049300135,-0.111599628457417,-0.124213816237953,-0.123915586861817,-0.157531338268194,-0.124179179010523
"result.33",9,33,-1,9,-4.45,0.44365807190897,-0.199062049300135,-0.108563250577132,-0.123113849103037,-0.122600240750027,-0.15646932772856,-0.123205014526329
"result.34",9,34,-1,9,-4.45,0.44411085530784,-0.199062049300135,-0.105956402321402,-0.119372500268169,-0.118875125777369,-0.152862569713325,-0.119605345167778
"result.35",9,35,-1,9,-4.45,0.443800872827075,-0.199062049300135,-0.109395451908522,-0.123043614630353,-0.122707236737394,-0.156752923277379,-0.123453484079431
"result.36",9,36,-1,9,-4.45,0.44494676312114,-0.199062049300135,-0.109047511498895,-0.123290435482635,-0.123147125424494,-0.157048921629648,-0.123673607799057
"result.37",9,37,-1,9,-4.45,0.444629814741931,-0.199062049300135,-0.105025892856327,-0.118855926874891,-0.118665570161155,-0.152525716638235,-0.119242030089488
"result.38",9,38,-1,9,-4.45,0.442999794505996,-0.199062049300135,-0.109339464834944,-0.122655612501053,-0.122321561249961,-0.156319329532723,-0.12309984030556
"result.39",9,39,-1,9,-4.45,0.443205288510099,-0.199062049300135,-0.109633407395889,-0.122880547207445,-0.122537493619597,-0.156574636687445,-0.123368621616253
"result.40",9,40,-1,9,-4.45,0.444873621187477,-0.199062049300135,-0.108404217148371,-0.121527235412463,-0.121321650615295,-0.155265639744331,-0.121869582402855
"result.41",9,41,-1,9,-4.45,0.442804749349559,-0.199062049300135,-0.107530880419185,-0.121490346711766,-0.121064568388276,-0.15531394647228,-0.122113851542721
"result.42",9,42,-1,9,-4.45,0.443048555795105,-0.199062049300135,-0.108171099968984,-0.122269338142834,-0.121894169483368,-0.155998074845315,-0.122796783987437
"result.43",9,43,-1,9,-4.45,0.44424320737828,-0.199062049300135,-0.107744448621432,-0.120775983398625,-0.120328257196381,-0.154511180430999,-0.121202876901292
"result.44",9,44,-1,9,-4.45,0.443111248881103,-0.199062049300135,-0.110133457264161,-0.124002862533057,-0.123798460465419,-0.157274366456569,-0.124036555890789
"result.45",9,45,-1,9,-4.45,0.444128270053951,-0.199062049300135,-0.107264414541044,-0.119259813282937,-0.119149308064234,-0.152927983879808,-0.119616023577117
"result.46",9,46,-1,9,-4.45,0.44349089034631,-0.199062049300135,-0.105863510340642,-0.118968491960674,-0.118792337491772,-0.152463651513697,-0.119227467981618
"result.47",9,47,-1,9,-4.45,0.442634084837677,-0.199062049300135,-0.102057745735421,-0.115012663921989,-0.114780839180056,-0.148837988347012,-0.115715940522837
"result.48",9,48,-1,9,-4.45,0.442836095892558,-0.199062049300135,-0.107904367453061,-0.121704136987456,-0.121361696616449,-0.155286169248594,-0.12206641478075
"result.49",9,49,-1,9,-4.45,0.443915810151404,-0.199062049300135,-0.107863817198689,-0.120999843290902,-0.120643528529309,-0.154749024558722,-0.121457759155374
"result.50",9,50,-1,9,-4.45,0.445106978785356,-0.199062049300135,-0.106898958948554,-0.120378906933566,-0.120158851408197,-0.153929069889015,-0.120542309172865
"result.51",9,51,-1,9,-4.45,0.443236635053098,-0.199062049300135,-0.107520248286298,-0.120736151667074,-0.120373735905153,-0.154347766854315,-0.121077401201378
"result.52",9,52,-1,9,-4.45,0.444643746538819,-0.199062049300135,-0.109930795131062,-0.123764663040387,-0.12325834192062,-0.157798893112125,-0.124466641056535
"result.53",9,53,-1,9,-4.45,0.44432679815961,-0.199062049300135,-0.110016333601862,-0.123024652518411,-0.122812298959637,-0.156817279914237,-0.123472919645222
"result.54",9,54,-1,9,-4.45,0.442863959486335,-0.199062049300135,-0.109583677308722,-0.123358928769923,-0.123167092174761,-0.157027464207802,-0.123819928756554
"result.55",9,55,-1,9,-4.45,0.44436162765183,-0.199062049300135,-0.108553140772089,-0.122397704741217,-0.122011231316416,-0.156153661807148,-0.122835279076171
"result.56",9,56,-1,9,-4.45,0.442867442435557,-0.199062049300135,-0.106741163049963,-0.120495712952486,-0.120167920941239,-0.154086251366476,-0.120861792799963
"result.57",9,57,-1,9,-4.45,0.442435556732018,-0.199062049300135,-0.110258245643582,-0.122187892132043,-0.121778393309669,-0.155437153718329,-0.122254588254183
"result.58",9,58,-1,9,-4.45,0.444285002768945,-0.199062049300135,-0.106882692243581,-0.121398075963611,-0.120796960187497,-0.155107210327658,-0.121818235569803
"result.59",9,59,-1,9,-4.45,0.443779975131743,-0.199062049300135,-0.109728540642367,-0.123521726140309,-0.123257325385593,-0.156945882990335,-0.123699547750471
"result.60",9,60,-1,9,-4.45,0.443644140112081,-0.199062049300135,-0.108729430044412,-0.121213578406541,-0.120820731057927,-0.154728979627441,-0.121463775358433
"result.61",9,61,-1,9,-4.45,0.443880980659183,-0.199062049300135,-0.110542393255887,-0.12385678357697,-0.123576689381162,-0.157831804062636,-0.124532637588362
"result.62",9,62,-1,9,-4.45,0.443752111537966,-0.199062049300135,-0.108775666738731,-0.122052799314521,-0.121778777446149,-0.155468686319431,-0.122167975258742
"result.63",9,63,-1,9,-4.45,0.443055521693549,-0.199062049300135,-0.109345303229232,-0.122428510659719,-0.121946900518131,-0.156101158070087,-0.122856488832774
"result.64",9,64,-1,9,-4.45,0.443703350248857,-0.199062049300135,-0.107233866706755,-0.120051025223833,-0.11994014853431,-0.15350443474826,-0.120252972606403
"result.65",9,65,-1,9,-4.45,0.44357448112764,-0.199062049300135,-0.109853695746052,-0.123065394247841,-0.123011358824544,-0.156722063579739,-0.123443421066924
"result.66",9,66,-1,9,-4.45,0.443839185268518,-0.199062049300135,-0.110132886717696,-0.123037184134899,-0.122882027296705,-0.156734216887228,-0.123438740119403
"result.67",9,67,-1,9,-4.45,0.443107765931881,-0.199062049300135,-0.107695340948591,-0.12021317137132,-0.119780767912054,-0.153752132428066,-0.120521214324327
"result.68",9,68,-1,9,-4.45,0.443891429506849,-0.199062049300135,-0.110382833850041,-0.125753482754999,-0.125041599668169,-0.159345420022626,-0.126057152801742
"result.69",9,69,-1,9,-4.45,0.444163099546172,-0.199062049300135,-0.107673191279949,-0.120625472283318,-0.12029552817048,-0.154294322915588,-0.121039707811091
"result.70",9,70,-1,9,-4.45,0.444082991714064,-0.199062049300135,-0.108719527710811,-0.120886772856246,-0.120702391737664,-0.154441666824657,-0.121138034855173
"result.71",9,71,-1,9,-4.45,0.444156133647728,-0.199062049300135,-0.107057784905874,-0.119870612486453,-0.119823391753095,-0.153490454405805,-0.120148716750505
"result.72",9,72,-1,9,-4.45,0.442599255345456,-0.199062049300135,-0.105784065954192,-0.118705084785859,-0.11848273159132,-0.152093808157311,-0.118947681625436
"result.73",9,73,-1,9,-4.45,0.442400727239798,-0.199062049300135,-0.110827363455479,-0.124406578655359,-0.123908480201425,-0.157784281956281,-0.124600624606459
"result.74",9,74,-1,9,-4.45,0.442418141985908,-0.199062049300135,-0.111311150268018,-0.124964346862861,-0.124497546651446,-0.158275434015071,-0.125081901511803
"result.75",9,75,-1,9,-4.45,0.442526113411793,-0.199062049300135,-0.106384094675402,-0.120151282070864,-0.119767978096224,-0.153958775532016,-0.120796513608426
